Player,Team,Position,Nationality,Foot,Height_cm,Age,Contract_years,Cost_eur,MarketValue_eur,Venta,Google_Trend,Media,Mediana,Máximo,Mínimo,Varianza,Twitter,Instagram,Minutos_jugados,Duelos_aéreos_ganados_ptg,Entradas_logradas_ptg,Tiros_interceptados_90,Interceptaciones_90,Faltas_90,Tarjetas_amarillas_90,Tarjetas_rojas_90,Goles_90,Remates_90,Tiros_portería_ptg,Asistencias_90,Centros_90,Regates_90,PassAccuracy_pct,ShortMedPassAccuracy_pct,LongPassAccuracy_pct,KeyPasses_per90,FinalThirdPasses_per90,PenaltyAreaPasses_per90,ThroughPasses_per90,ProgressivePasses_per90,FreeKicks_per90,Corners_per90,Player_key,League,Nacionalidad,Continent,PC1,Mean,Variance,Min,Max,Median,Player_pi,Sold_flag
Layvin Kurzawa,PSG,3,France,0,182,26,1,17500000,17500000,0,0.06593406593406594,0.03036605180426084,0.02621336996336996,0.1529411764705882,0.001538461538461538,0.02765126656641266,0.0,,1064,59.09,40.0,0.0,4.23,2.28,0.34,0.0,0.08,0.68,37.5,0.17,3.05,2.2,84.46,88.84,75.0,0.59,3.47,2.71,0.42,4.82,0.0,0.08,Layvin Kurzawa,Ligue 1,France,Europe,-0.4329462978354277,0.06802962962962965,0.001689188539482879,0.0112,0.2352,0.056,Layvin Kurzawa,
Leandro Bacuna,Cardiff City,2,Netherlands,1,187,27,4,3000000,3000000,0,0.007936507936507936,0.05012362967496857,0.03833333333333333,0.2444444444444445,0.003623188405797101,0.04599383306720754,0.0,0.0,625,38.46,0.0,0.14,4.75,1.73,0.29,0.0,0.0,0.72,20.0,0.0,0.72,1.15,71.71,78.33,44.83,0.0,4.18,1.44,0.0,4.75,0.86,0.14,Leandro Bacuna,Premier,Netherlands,Europe,-0.8477776511249813,0.008541666666666666,0.000166848466981132,0.0,0.09,0.0045,Leandro Bacuna,
Leandro Cabrera,Getafe,3,Uruguay,0,187,27,2,5000000,5000000,0,0.006410256410256411,0.01412946923443578,0.008232118758434548,0.1111111111111111,0.0,0.02072553105247108,0.0,,2980,66.67,38.89,0.33,6.58,1.09,0.3,0.03,0.06,0.57,36.84,0.0,0.91,0.33,61.37,69.78,49.84,0.06,8.06,1.51,0.54,9.42,0.03,0.0,Leandro Cabrera,LaLiga,Uruguay,South America,-0.8837618239627526,0.0027599999999999994,9.316528301886792e-06,0.0,0.01512,0.00216,Leandro Cabrera,
Leandro Paredes,PSG,2,Argentina,1,180,24,4,35000000,35000000,0,0.07142857142857142,0.07297168352546246,0.007215007215007214,0.5833333333333334,0.0,0.1300089768807073,0.0,0.0,1320,47.83,25.0,0.34,3.75,0.89,0.07,0.0,0.0,0.95,14.29,0.07,0.41,0.75,92.23,94.86,59.26,0.48,12.14,2.25,2.05,12.61,0.82,2.32,Leandro Paredes,Ligue 1,Argentina,South America,-0.048653544480722344,0.15972222222222218,0.03545794025157232,0.075,1.2,0.11249999999999999,Leandro Paredes,
Lebo Mothiba,Strasbourg,1,South Africa,1,182,23,4,7000000,7000000,0,0.001271455816910362,0.104261223064345,0.07142857142857142,0.8888888888888888,0.01,0.134970170078391,158595.0,858097.8333333334,2150,25.69,0.0,0.0,1.05,2.34,0.13,0.0,0.42,1.47,54.29,0.08,0.84,1.72,84.17,86.17,60.0,0.25,0.88,0.8,0.13,1.38,0.0,0.0,Lebo Mothiba,Ligue 1,South Africa,Africa,-0.8623492052864307,0.00802962962962963,7.047155835080363e-05,0.0,0.049600000000000005,0.0064,Lebo Mothiba,
Lee Peltier,Cardiff City,3,England,1,178,32,1,1500000,1500000,0,0.008241758241758242,0.004536373606880666,0.003113276868932978,0.03799019607843138,0.0,0.006514667463353534,0.0,27791.0,1679,47.27,18.18,0.32,4.66,0.7,0.21,0.0,0.0,0.05,100.0,0.0,0.43,0.27,70.09,77.08,46.03,0.0,4.18,0.7,0.32,4.02,0.16,0.0,Lee Peltier,Premier,England,Europe,-0.8765573105111785,0.00422,4.165009811320755e-05,0.0,0.0324,0.00216,Lee Peltier,
Léo Dubois,Olympique Lyonnais,3,France,1,178,24,5,13500000,13500000,0,0.01098901098901099,0.08839248945273556,0.01125,0.8571428571428571,0.0,0.1557402763915764,38658.0,,2167,51.61,11.11,0.21,4.57,1.33,0.08,0.0,0.04,0.71,35.29,0.21,4.03,1.66,85.78,90.75,67.19,0.71,6.15,3.28,0.29,10.67,0.04,0.08,Leo Dubois,Ligue 1,France,Europe,-0.8279211691259961,0.012962962962962964,7.079558350803634e-05,0.0,0.056,0.0112,Leo Dubois,
Leon Bailey,Bayer Leverkusen,1,Jamaica,0,178,21,4,40000000,40000000,0,0.006993006993006993,0.0480251158478297,0.03774928774928775,0.2777777777777778,0.0,0.04800877659686705,16689.0,65282.83333333333,2008,38.71,0.0,0.0,2.64,0.76,0.18,0.0,0.22,2.42,29.63,0.04,4.89,6.32,73.76,82.61,52.46,0.94,2.69,4.93,0.72,5.02,1.43,3.18,Leon Bailey,Bundesliga,Jamaica,North America,-0.5397445122738225,0.061111111111111116,0.00319119496855346,0.02,0.4,0.04,Leon Bailey,
Leon Balogun,Brighton & Hove Albion,3,Germany,1,190,30,1,2000000,2000000,0,0.02197802197802198,0.01019112752662745,0.009271978021978022,0.05208333333333334,0.0007692307692307692,0.00933414857825522,20250.0,355058.0,645,61.29,28.57,0.42,5.58,0.7,0.28,0.0,0.14,0.14,100.0,0.0,0.0,0.14,82.11,90.32,34.38,0.0,3.35,0.28,0.28,4.47,0.0,0.0,Leon Balogun,Premier,Germany,Europe,-0.6686460667019267,0.021259259259259262,0.0023980100069881205,0.0,0.27999999999999997,0.0056,Leon Balogun,
Leon Goretzka,Bayern München,2,Germany,1,189,24,3,50000000,50000000,0,0.07142857142857142,0.03132670840514706,0.0244047619047619,0.1904761904761905,0.0,0.03255927053142505,90785.0,0.0,2120,30.56,36.36,0.13,3.48,1.19,0.13,0.0,0.34,2.12,40.0,0.17,0.59,1.19,88.44,90.78,53.19,0.38,5.73,1.66,0.64,4.54,0.0,0.0,Leon Goretzka,Bundesliga,Germany,Europe,0.11255577896034308,0.13749999999999998,0.009074292452830191,0.075,0.75,0.15,Leon Goretzka,
Leonardo Bittencourt ,Werder Bremen,2,Germany,1,171,25,1,7000000,7000000,0,0.0119047619047619,0.08027122358966461,0.07417582417582418,0.1785714285714286,0.01,0.03643443811333422,18520.0,725767.0,1135,21.74,28.0,0.08,3.49,1.35,0.08,0.0,0.08,1.67,42.86,0.16,2.06,2.7,79.63,83.72,55.0,0.87,3.49,2.93,1.19,4.84,0.32,1.59,Leonardo Bittencourt,Bundesliga,Germany,Europe,-0.8095243509641892,0.015083333333333329,0.00019020283018867921,0.0,0.0765,0.013499999999999998,Leonardo Bittencourt,
Leonardo Bonucci,Juventus,3,Italy,1,190,32,5,28000000,28000000,0,0.2307692307692308,0.02807708630322816,0.01574074074074074,0.3541666666666667,0.0,0.05071977442394004,20359.0,272538.0,2631,46.79,20.0,0.41,4.41,0.44,0.07,0.0,0.1,0.41,33.33,0.0,0.17,0.27,88.29,95.07,54.62,0.21,9.34,1.3,1.16,10.98,0.0,0.0,Leonardo Bonucci,Serie A,Italy,Europe,1.4125870611967042,0.37333333333333346,0.5108943396226417,0.07,4.340000000000001,0.14,Leonardo Bonucci,
Leonardo Pavoletti,Cagliari,1,Italy,1,188,30,3,12000000,12000000,0,0.003496503496503497,0.306216561047481,0.1339285714285714,3.875,0.01,0.6430389141545462,1592664.0,3859312.0,2915,51.61,27.27,0.06,1.33,2.44,0.19,0.0,0.49,2.41,41.03,0.03,0.34,0.77,80.66,82.37,47.06,0.03,1.79,0.56,0.15,1.02,0.0,0.0,Leonardo Pavoletti,Serie A,Italy,Europe,-0.7092380366376616,0.03592592592592593,0.0005642208245981831,0.02,0.12,0.04,Leonardo Pavoletti,
Leroy Sané,Manchester City,1,Germany,0,184,23,2,100000000,100000000,0,0.04545454545454546,0.1815616096136804,0.1056547619047619,2.153846153846154,0.0005844535359438924,0.3110269502796324,0.0,,1984,33.33,0.0,0.0,2.13,0.41,0.05,0.0,0.45,2.54,44.64,0.36,4.04,6.53,82.35,89.19,40.0,0.68,1.72,3.58,0.54,3.54,0.27,2.22,Leroy Sane,Premier,Germany,Europe,3.8424037179441726,0.7685185185185185,0.31804682040531096,0.5,4.0,0.5,Leroy Sane,
Levin Öztunali,Mainz 05,2,Germany,1,184,23,2,3500000,3500000,0,0.003968253968253968,0.04401603963106918,0.03333333333333333,0.2,0.005,0.03233939110015414,1320715.0,4985211.888888889,966,26.92,0.0,0.0,4.1,1.77,0.28,0.0,0.0,1.49,43.75,0.09,1.49,3.91,75.0,77.69,46.67,0.19,1.96,1.86,0.47,4.75,0.0,0.0,Levin Oztunali,Bundesliga,Germany,Europe,-0.8681775316129927,0.005333333333333332,1.5148584905660376e-05,0.0,0.018,0.0045,Levin Oztunali,
Lewis Cook,AFC Bournemouth,2,England,1,175,22,3,20000000,20000000,0,0.007936507936507936,0.007874572964964145,0.006006493506493507,0.03333333333333333,0.0,0.007295023537114976,0.0,,800,28.57,25.0,0.0,3.04,1.24,0.23,0.0,0.0,0.56,0.0,0.0,1.24,2.36,83.93,89.63,50.0,0.0,6.64,2.36,0.56,6.19,0.0,0.0,Lewis Cook,Bundesliga,England,Europe,-0.8335323531906401,0.01183333333333333,0.00012516509433962262,0.0,0.0765,0.009,Lewis Cook,
Lewis Dunk,Brighton & Hove Albion,3,England,1,192,27,4,12000000,12000000,0,0.01098901098901099,0.01837414941903768,0.01161718398560504,0.08928571428571429,0.0,0.01998883850570641,85725.0,,3373,56.06,28.57,0.59,6.35,0.56,0.16,0.03,0.05,0.48,22.22,0.03,0.13,0.24,87.27,92.72,56.46,0.05,4.91,0.4,0.53,7.04,0.03,0.0,Lewis Dunk,Premier,England,Europe,-0.8356243916685386,0.012755555555555555,0.00022178817610062884,0.0,0.0896,0.0112,Lewis Dunk,
Linton Maina,Hannover 96,1,Germany,1,173,19,3,7000000,7000000,0,0.0009535918626827716,0.05427511711761008,0.02247474747474747,0.4444444444444444,0.0,0.07990983518907514,0.0,,1471,4.17,0.0,0.06,3.3,0.61,0.0,0.0,0.06,1.41,13.04,0.18,2.08,4.28,75.89,81.91,47.06,0.55,2.51,2.51,0.43,5.32,0.0,0.0,Linton Maina,Bundesliga,Germany,Europe,-0.8798871510778438,0.0040296296296296295,2.064816212438854e-05,0.0,0.020800000000000003,0.0032,Linton Maina,
Lionel Carole,Strasbourg,3,France,0,178,28,2,3000000,3000000,0,0.010989011,0.00209746360135347,0.001007968066791596,0.01388888888888889,0.0,0.002955163749398481,0.0,,1820,48.39,50.0,0.1,5.79,0.59,0.1,0.0,0.0,0.45,22.22,0.15,2.72,2.72,81.91,87.83,58.46,0.64,5.24,2.97,0.69,9.54,0.0,0.0,Lionel Carole,Ligue 1,France,Europe,-0.8433912341955833,0.007985185185185184,9.065034241788962e-05,0.0,0.0672,0.0056,Lionel Carole,
Lionel Messi,Barcelona,1,Argentina,0,170,31,2,150000000,150000000,0,0.5909090909090909,0.02223636350205981,0.02083333333333333,0.1071428571428571,0.0,0.02291138021152515,54245.0,,2858,46.67,33.33,0.0,0.82,0.63,0.09,0.0,1.13,5.35,52.35,0.38,1.42,11.9,82.69,85.99,63.87,1.29,9.57,9.57,6.01,10.77,2.65,1.95,Lionel Messi,LaLiga,Argentina,South America,,,,,,,,
Loïc Perrin,Saint-Étienne,3,France,1,181,33,1,2000000,2000000,0,0.01098901098901099,0.6536717496639347,0.6291208791208791,1.470588235294118,0.1702127659574468,0.2293498217994367,0.0,120438769.0,2900,61.07,59.09,0.5,5.43,0.84,0.06,0.0,0.03,0.28,33.33,0.03,0.25,0.37,88.96,93.67,53.85,0.09,5.59,0.9,0.9,8.07,0.0,0.0,Loic Perrin,Ligue 1,France,Europe,-0.8407086254633008,0.009851851851851853,2.7141411600279525e-05,0.0,0.0336,0.0112,Loic Perrin,
Loïc Rémy,Lille,1,France,1,185,32,1,3000000,3000000,0,0.003496503496503497,0.03780397230011254,0.025,0.1428571428571428,0.0,0.03464496883600971,8869.0,,1290,34.04,33.33,0.0,1.4,1.26,0.21,0.0,0.49,2.23,50.0,0.07,0.49,1.53,84.34,86.1,100.0,0.21,1.33,0.84,0.21,1.19,0.07,0.0,Loic Remy,Ligue 1,France,Europe,-0.6458878961067454,0.03851851851851852,0.0002996505939902167,0.02,0.08,0.04,Loic Remy,
Loïck Landre,Nîmes,3,France,1,192,27,2,3500000,3500000,0,0.004578754578754579,0.006409512042746672,0.005155187074829932,0.0196078431372549,0.0003846153846153846,0.0044517734720037,0.0,581366.5,1716,45.78,47.83,0.42,4.72,1.15,0.31,0.05,0.16,0.31,50.0,0.0,0.05,0.37,81.85,88.56,47.56,0.0,3.46,0.31,0.31,5.35,0.0,0.0,Loick Landre,Ligue 1,France,Europe,-0.8856498215156954,0.00234,2.0764120754716986e-05,0.0,0.029160000000000002,0.00216,Loick Landre,
Loïs Diony,Saint-Étienne,1,France,1,183,26,2,5000000,5000000,0,0.0009535918626827716,0.06410689327540534,0.002083333333333333,1.5,0.0,0.2166981498203507,3546.0,,1701,29.46,28.57,0.0,1.16,1.43,0.16,0.0,0.26,1.9,47.22,0.05,2.28,4.07,70.13,79.44,55.56,0.21,0.95,1.64,0.21,1.8,0.0,0.0,Lois Diony,Ligue 1,France,Europe,-0.8655258301560795,0.0062814814814814825,3.225134870719777e-05,0.0016,0.028800000000000003,0.0048000000000000004,Lois Diony,
Lorenzo De Silvestri ,Torino,2,Italy,1,186,31,1,4000000,4000000,0,0.0119047619047619,0.00454626441638389,0.002455569122235789,0.05555555555555555,9.615384615384615e-05,0.007795073752159788,0.0,0.0,2570,51.59,50.0,0.07,4.97,1.12,0.07,0.0,0.07,0.91,30.77,0.14,4.31,2.17,72.58,81.27,43.75,0.53,5.22,3.36,0.35,7.84,0.0,0.0,Lorenzo De Silvestri,Serie A,Italy,Europe,-0.837420369152335,0.011416666666666664,0.00011879716981132072,0.0,0.072,0.009,Lorenzo De Silvestri,
Lorenzo Insigne,Napoli,1,Italy,1,163,28,3,65000000,65000000,0,0.02097902097902098,0.01862462093550032,0.01333866880085367,0.1041666666666667,0.0,0.0196308028414592,125634.0,76184.0,2212,26.67,0.0,0.0,1.1,0.24,0.24,0.04,0.41,4.76,32.48,0.2,2.16,4.43,83.96,88.94,54.26,0.77,4.96,4.92,1.87,6.43,0.57,1.26,Lorenzo Insigne,Serie A,Italy,Europe,0.2794676845691233,0.2244444444444444,0.026228930817610047,0.08,1.2,0.2,Lorenzo Insigne,
Lorenzo Morón García,Real Betis,1,Spain,1,188,25,3,10000000,10000000,0,0.001271455816910362,0.04315270376518349,0.03402777777777778,0.3061224489795918,0.001538461538461538,0.04601079843796779,33913.0,1005723.0,2080,25.93,20.0,0.0,2.68,1.25,0.13,0.0,0.26,2.42,48.21,0.0,0.82,2.77,77.4,81.76,30.0,0.09,1.0,0.91,0.39,1.38,0.0,0.0,Lorenzo Moron Garcia,LaLiga,Spain,Europe,-0.8571021796938414,0.008414814814814814,6.223071977638017e-05,0.0,0.033600000000000005,0.005600000000000001,Lorenzo Moron Garcia,
Lorenzo Pellegrini,Roma,2,Italy,1,186,22,3,35000000,35000000,0,0.03571428571428571,0.005969076819401424,0.00272108628086889,0.05555555555555555,0.0,0.01052789773541538,17089.0,,1908,36.36,35.71,0.0,2.55,1.56,0.28,0.0,0.09,2.12,26.67,0.19,2.17,3.02,81.91,86.12,58.93,0.47,5.14,3.25,1.32,6.13,1.13,4.01,Lorenzo Pellegrini,Serie A,Italy,Europe,-0.6670327607554072,0.043416666666666666,0.0011257146226415092,0.009,0.17099999999999999,0.0315,Lorenzo Pellegrini,
Lorenzo Tonelli,Napoli,3,Italy,1,183,29,2,7000000,7000000,0,0.01098901098901099,0.07204448530934272,0.05753968253968254,0.2857142857142857,0.001052631578947368,0.0653312955831808,19463.0,291408.0,1762,58.75,23.53,0.56,5.72,1.23,0.31,0.0,0.05,0.36,57.14,0.0,0.0,0.82,90.29,93.46,52.27,0.0,8.27,0.82,0.41,10.57,0.0,0.0,Lorenzo Tonelli,Serie A,Italy,Europe,-0.8059825890304763,0.016696296296296296,0.0005603271558350803,0.0,0.168,0.0112,Lorenzo Tonelli,
Louis Beyer,Borussia M'gladbach,3,Germany,1,187,19,3,2500000,2500000,0,0.005494505494505494,0.04935225689121923,0.04166666666666666,0.2678571428571428,0.0,0.0478373423728165,22693.0,239174.0,756,35.71,20.0,0.48,4.88,0.83,0.12,0.0,0.0,0.6,20.0,0.0,0.12,1.19,88.26,90.66,31.58,0.12,3.81,0.6,0.36,7.14,0.0,0.0,Louis Beyer,Bundesliga,Germany,Europe,-0.887998877054464,0.0025199999999999997,1.20601358490566e-05,0.0,0.0162,0.00216,Louis Beyer,
Luca Ceppitelli,Cagliari,3,Italy,1,186,29,2,2500000,2500000,0,0.01098901098901099,0.07006264906849702,0.007720057720057721,0.7142857142857143,0.0,0.1471684993295076,0.0,9842.0,2197,53.45,25.0,0.78,6.47,0.82,0.25,0.08,0.04,0.49,25.0,0.04,0.16,0.25,88.92,94.61,64.25,0.0,5.74,0.61,0.7,9.22,0.0,0.0,Luca Ceppitelli,Serie A,Italy,Europe,-0.8734740976840593,0.005420000000000001,3.166845283018867e-05,0.0,0.02592,0.00432,Luca Ceppitelli,
Luca Cigarini,Cagliari,2,Italy,1,175,32,1,800000,800000,0,0.003968253968253968,0.1160318018250738,0.04854166666666666,1.142857142857143,0.0,0.1876264733209954,0.0,34743.0,1795,48.57,45.71,0.15,5.72,1.81,0.45,0.0,0.0,0.95,10.53,0.05,1.05,1.1,82.89,89.95,51.72,0.25,14.49,2.81,2.46,12.69,1.55,2.66,Luca Cigarini,Serie A,Italy,Europe,-0.8562164027005734,0.0070416666666666666,2.0067806603773587e-05,0.0,0.018,0.009,Luca Cigarini,
Luca Sangalli,Real Sociedad,2,Spain,1,167,24,3,4000000,4000000,0,0.01587301587301587,0.07257359057539799,0.04653679653679654,0.3333333333333333,0.0,0.08139736270184149,0.0,89452.0,1047,30.0,0.0,0.0,2.23,1.03,0.0,0.0,0.09,0.86,40.0,0.17,1.63,3.27,76.96,79.64,52.63,0.34,5.59,2.15,1.2,5.85,0.0,0.17,Luca Sangalli,LaLiga,Spain,Europe,-0.8036028531635159,0.021583333333333333,0.0007965353773584903,0.0,0.1845,0.018,Luca Sangalli,
Luca Siligardi ,Parma,1,Italy,0,180,31,3,800000,800000,0,0.0003178639542275906,0.04151036115389309,0.03448932020360591,0.2888888888888889,0.0,0.05077577754847932,0.0,10612.0,1732,31.11,0.0,0.0,2.81,0.62,0.1,0.0,0.05,1.87,19.44,0.1,2.7,6.86,71.12,78.02,56.82,0.26,3.01,2.75,0.94,4.11,0.52,1.14,Luca Siligardi,Serie A,Italy,Europe,-0.8884278886074097,0.002251851851851852,7.97160027952481e-06,0.0,0.014400000000000001,0.0016,Luca Siligardi,
Luca Waldschmidt,Freiburg,1,Germany,0,181,23,3,12000000,12000000,0,0.001271455816910362,0.001187760106604506,0.000445750237416904,0.01020408163265306,0.0,0.002030673840154369,0.0,,1802,26.83,0.0,0.1,2.2,1.65,0.05,0.0,0.45,3.1,45.16,0.05,0.6,2.8,84.04,85.34,68.0,0.45,3.9,1.85,1.15,3.85,0.5,1.5,Luca Waldschmidt,Bundesliga,Germany,Europe,-0.8598408309133145,0.007318518518518518,4.710417889587701e-05,0.0,0.04,0.0048000000000000004,Luca Waldschmidt,
Lucas Alario,Bayer Leverkusen,1,Argentina,1,185,26,3,17000000,17000000,0,0.003496503496503497,0.004462874949358695,0.002168690429559995,0.02777777777777778,0.0,0.005383840750131584,0.0,45305.0,1332,34.96,50.0,0.0,1.42,1.55,0.07,0.0,0.61,2.5,45.95,0.07,0.54,1.55,81.27,82.42,80.0,0.2,0.95,1.15,0.27,1.82,0.0,0.0,Lucas Alario,Bundesliga,Argentina,South America,-0.7264021851205296,0.02925925925925926,0.00010132774283717678,0.02,0.04,0.02,Lucas Alario,
Lucas Biglia,Milan,2,Argentina,1,178,33,1,6000000,6000000,0,0.06122448979591837,0.005030497538316188,0.004718660968660969,0.01282051282051282,0.0003846153846153846,0.003259926618102693,284413.0,735621.0,1198,33.33,33.33,0.15,7.96,1.43,0.23,0.0,0.08,0.45,33.33,0.0,0.15,1.43,92.73,94.62,68.42,0.08,6.84,1.13,0.3,7.51,0.08,0.08,Lucas Biglia,Serie A,Argentina,South America,-0.44431536433384644,0.055249999999999994,0.005477752358490564,0.009,0.44999999999999996,0.036,Lucas Biglia,
Lucas Digne,Everton,3,France,0,178,25,4,30000000,30000000,0,0.07692307692307693,0.02115078784212011,0.0,0.8666666666666667,0.0,0.1178908045119284,0.0,,3196,64.05,13.04,0.17,5.77,1.1,0.14,0.03,0.11,0.93,30.3,0.11,4.96,2.51,77.0,86.32,51.77,0.62,5.52,4.03,0.31,9.21,1.38,2.51,Lucas Digne,Premier,France,Europe,-0.26252429777427144,0.11018518518518519,0.008432040531097139,0.07,0.7000000000000001,0.07,Lucas Digne,
Lucas Höler,Freiburg,1,Germany,1,184,24,3,3000000,3000000,0,0.0003178639542275906,0.223659604333493,0.1428571428571428,1.666666666666667,0.04,0.2797774246692663,248694.0,1482404.0,1076,34.69,14.29,0.0,2.01,1.34,0.0,0.0,0.33,2.09,48.0,0.0,0.92,3.68,69.96,72.02,50.0,0.17,1.59,1.51,0.75,1.84,0.0,0.0,Lucas Holer,Bundesliga,Germany,Europe,-0.8878555015981021,0.0024296296296296292,1.4755331935709295e-05,0.0,0.0176,0.0016,Lucas Holer,
Lucas Leiva,Lazio,2,Brazil,1,179,32,3,9000000,9000000,0,0.02777777777777778,0.001982603040266596,0.0004094679514034353,0.02777777777777778,0.0,0.004777788160043484,0.0,,2113,52.63,32.0,0.3,5.88,1.96,0.3,0.0,0.0,0.55,7.69,0.04,0.47,0.98,89.36,91.91,52.17,0.21,10.82,1.75,1.06,10.82,0.47,0.55,Lucas Leiva,Serie A,Brazil,South America,-0.7109132538709967,0.033249999999999995,0.00022345047169811322,0.013499999999999998,0.09,0.0315,Lucas Leiva,
Lucas Moura,Tottenham Hotspur,1,Brazil,1,172,26,5,40000000,40000000,0,0.02272727272727273,0.06120794431984364,0.04166666666666667,0.3111111111111111,0.002222222222222222,0.06242626756126141,1901954.0,1064823.0,2249,36.73,0.0,0.04,2.72,1.0,0.12,0.0,0.4,1.8,46.67,0.0,1.32,5.8,79.21,84.51,42.11,0.24,2.44,2.0,1.24,3.44,0.0,0.0,Lucas Moura,Premier,Brazil,South America,0.1029254835540625,0.1962962962962963,0.2933897973445143,0.04,4.0,0.08,Lucas Moura,
Lucas Nahuel Castro,Cagliari,2,Argentina,1,182,30,2,6000000,6000000,0,0.007936507936507936,0.03675449364446467,0.02083333333333333,0.4807692307692308,0.002051282051282051,0.07046331292895665,2936879.0,4494193.375,943,33.33,12.5,0.29,4.1,1.53,0.1,0.0,0.1,0.86,22.22,0.29,3.34,4.01,82.03,87.92,48.78,1.24,7.25,4.2,2.0,7.64,0.0,0.1,Lucas Nahuel Castro,Serie A,Argentina,South America,-0.8195517997577993,0.012083333333333328,0.0001782948113207547,0.0,0.08549999999999999,0.009,Lucas Nahuel Castro,
Lucas Olaza,Celta de Vigo,3,Uruguay,0,175,24,1,3500000,3500000,0,0.02197802197802198,0.00541473531121802,0.004676573426573427,0.01388888888888889,0.0004166666666666666,0.003706459336357739,150033.0,458912.8333333333,962,46.15,20.0,0.28,3.65,0.65,0.19,0.0,0.0,0.0,0.0,0.19,4.3,0.75,78.45,91.75,50.0,0.37,5.24,4.49,1.03,9.36,0.09,0.0,Lucas Olaza,LaLiga,Uruguay,South America,-0.7354757344628511,0.02426666666666668,0.0004946596226415093,0.0056,0.1232,0.0168,Lucas Olaza,
Lucas Paquetà,Milan,2,Brazil,0,180,21,4,35000000,35000000,0,0.1428571428571428,0.07861039782197796,0.05555555555555555,0.4583333333333333,0.0006451612903225806,0.08703303036719807,10020.0,0.0,875,54.29,0.0,0.0,2.98,1.54,0.51,0.1,0.1,1.34,46.15,0.1,0.93,3.6,80.51,83.03,60.0,0.31,5.14,2.16,1.44,6.58,0.0,0.0,Lucas Paqueta,Serie A,Brazil,South America,0.9004790340996969,0.3222222222222221,0.06657232704402513,0.15,1.7999999999999998,0.3,Lucas Paqueta,
Lucas Torreira,Arsenal,2,Uruguay,1,166,23,4,55000000,55000000,0,0.1428571428571428,0.2161185463331227,0.125,1.5,0.02,0.2221704078875138,449740.0,3030696.0,2564,31.03,40.0,0.21,5.27,1.37,0.25,0.04,0.07,0.84,25.0,0.07,0.49,1.72,89.29,91.01,65.79,0.11,7.2,1.4,0.49,7.65,0.42,0.77,Lucas Torreira,Premier,Uruguay,South America,1.7664771924627087,0.2791666666666667,0.10091391509433961,0.075,1.3499999999999999,0.15,Lucas Torreira,
Lucas Tousart,Olympique Lyonnais,2,France,1,185,22,4,20000000,20000000,0,0.0119047619047619,0.1535920667831059,0.1111111111111111,1.142857142857143,0.02,0.1816627682463343,223495.0,1096384.0,1826,44.83,33.33,0.35,4.39,1.28,0.15,0.1,0.0,1.04,19.05,0.0,0.1,0.84,89.87,91.89,56.6,0.05,7.2,0.74,0.35,4.58,0.0,0.0,Lucas Tousart,Ligue 1,France,Europe,-0.8219545262431136,0.013833333333333328,0.00015099764150943394,0.0,0.08099999999999999,0.009,Lucas Tousart,
Lucas Vázquez,Real Madrid,1,Spain,1,173,27,2,25000000,25000000,0,0.006993006993006993,0.02437153361064109,0.01626984126984127,0.1607142857142857,0.0,0.03144268447306436,46686.0,129619.0,1619,16.67,11.11,0.06,2.89,2.39,0.28,0.06,0.06,1.33,45.83,0.11,4.34,5.61,83.62,89.35,54.55,0.89,3.78,4.89,1.28,8.62,0.0,0.17,Lucas Vazquez,LaLiga,Spain,Europe,-0.22468242506636837,0.09259259259259259,0.0045176799440950375,0.04,0.32,0.08,Lucas Vazquez,
Ludovic Ajorque,Strasbourg,1,France,1,197,25,3,4000000,4000000,0,0.0009535918626827716,0.01440319837871103,0.01041666666666667,0.0625,0.001773049645390071,0.0124814496707787,1144779.0,7896375.0,1606,51.04,0.0,0.0,1.29,2.58,0.28,0.0,0.5,2.24,40.0,0.0,0.5,1.46,84.55,85.63,77.78,0.22,1.51,0.95,0.39,1.63,0.11,0.0,Ludovic Ajorque,Ligue 1,France,Europe,-0.8709900452535693,0.0056,3.8327547169811326e-05,0.0,0.0224,0.0032,Ludovic Ajorque,
Ludwig Augustinsson,Werder Bremen,3,Sweden,0,181,25,3,12000000,12000000,0,0.01098901098901099,0.00734493027160457,0.004864976293547723,0.06666666666666667,0.0,0.01097147928081825,10226.0,33446.0,3198,42.95,7.69,0.25,4.0,1.15,0.14,0.0,0.03,0.51,33.33,0.11,3.29,1.49,81.5,89.03,48.11,0.39,5.66,2.76,0.42,9.93,0.37,0.45,Ludwig Augustinsson,Bundesliga,Sweden,Europe,-0.7339342774271799,0.014725925925925927,0.0005565468623340322,0.0,0.1344,0.0112,Ludwig Augustinsson,
Luis Advíncula,Rayo Vallecano,3,Peru,1,178,29,3,3000000,3000000,0,0.07692307692307693,0.03196406986301242,0.02651515151515151,0.1428571428571428,0.0,0.02591019945099593,0.0,,2535,35.38,29.41,0.04,3.59,1.7,0.14,0.07,0.04,0.67,31.58,0.07,2.34,2.95,83.47,90.1,55.14,0.28,3.98,2.17,0.21,6.39,0.0,0.04,Luis Advincula,LaLiga,Peru,South America,0.34117403441684657,0.1931481481481482,0.012376694619147454,0.07,0.42000000000000004,0.14,Luis Advincula,
