0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.0045,0.036,0.049499999999999995,0.009,0.0045,0.013499999999999998,0.0225,0.009,0.009,0.013499999999999998,0.018,0.013499999999999998,0.0225,0.036,0.013499999999999998,0.026999999999999996,0.045,0.013499999999999998,0.08549999999999999,0.018,0.036,0.026999999999999996,0.0045,0.013499999999999998,0.018,0.009,0.0225,0.0,0.0045,0.013499999999999998,0.0225,0.072,0.0315,0.0315,0.018,0.009,0.018,0.009,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.009,0.0045,0.009,0.009,0.009,0.0045,0.0045,0.0,0.0045,0.0045,0.0045,0.009
0.08099999999999999,0.0315,0.013499999999999998,0.013499999999999998,0.018,0.018,0.0045,0.009,0.013499999999999998,0.009,0.009,0.0045,0.0225,0.018,0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.009,0.0225,0.009,0.009,0.013499999999999998,0.0045,0.018,0.0225,0.009,0.0045,0.0315,0.049499999999999995,0.0225,0.018,0.0045,0.009,0.0045,0.013499999999999998,0.0045,0.009,0.013499999999999998,0.009,0.026999999999999996,0.026999999999999996,0.0315,0.026999999999999996,0.0045,0.018,0.036,0.009,0.049499999999999995,0.08099999999999999,0.013499999999999998,0.009,0.0045
0.018,0.009,0.018,0.009,0.0045,0.013499999999999998,0.013499999999999998,0.0,0.013499999999999998,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.036,0.072,0.16649999999999998,0.036,0.026999999999999996,0.026999999999999996,0.045,0.013499999999999998,0.009,0.036,0.013499999999999998,0.040499999999999994,0.0225,0.018,0.0045,0.026999999999999996,0.0225,0.013499999999999998,0.009,0.036,0.009,0.013499999999999998,0.045,0.013499999999999998,0.009,0.009,0.0045,0.0225,0.0045,0.0045,0.0045,0.009,0.009,0.018,0.018,0.0225,0.009,0.0225,0.013499999999999998,0.009,0.0045
0.0315,0.0045,0.018,0.018,0.026999999999999996,0.018,0.0225,0.009,0.013499999999999998,0.009,0.0045,0.026999999999999996,0.0225,0.0225,0.0225,0.013499999999999998,0.0315,0.0225,0.0315,0.009,0.018,0.013499999999999998,0.00225,0.0225,0.0045,0.009,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.018,0.018,0.026999999999999996,0.036,0.018,0.0225,0.018,0.009,0.08099999999999999,0.026999999999999996,0.018,0.026999999999999996,0.013499999999999998,0.018,0.018,0.0225,0.026999999999999996,0.0225,0.018,0.013499999999999998,0.013499999999999998,0.018,0.018,0.009
0.0225,0.026999999999999996,0.018,0.009,0.0225,0.018,0.0225,0.026999999999999996,0.026999999999999996,0.018,0.0225,0.018,0.026999999999999996,0.0225,0.013499999999999998,0.009,0.013499999999999998,0.018,0.013499999999999998,0.0045,0.009,0.009,0.013499999999999998,0.018,0.018,0.026999999999999996,0.018,0.036,0.0045,0.018,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0315,0.018,0.026999999999999996,0.009,0.013499999999999998,0.0315,0.018,0.0225,0.0225,0.00225,0.026999999999999996,0.0225,0.0225,0.013499999999999998,0.018,0.009,0.0225,0.009,0.013499999999999998,0.009
0.009,0.013499999999999998,0.0225,0.036,0.009,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.0225,0.0315,0.026999999999999996,0.0315,0.0315,0.08099999999999999,0.0315,0.009,0.013499999999999998,0.0225,0.009,0.009,0.018,0.009,0.013499999999999998,0.018,0.0225,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0315,0.013499999999999998,0.0225,0.036,0.0225,0.08549999999999999,0.0315,0.0225,0.018,0.018,0.009,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.013499999999999998,0.026999999999999996,0.018,0.009,0.018,0.018,0.009,0.013499999999999998
0.009,0.0045,0.018,0.0045,0.08549999999999999,0.11249999999999999,0.0225,0.013499999999999998,0.013499999999999998,0.0225,0.0225,0.040499999999999994,0.040499999999999994,0.009,0.026999999999999996,0.0315,0.018,0.0225,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.018,0.018,0.05399999999999999,0.0765,0.026999999999999996,0.009,0.026999999999999996,0.009,0.009,0.009,0.0225,0.0045,0.00225,0.0045,0.0045,0.0045,0.013499999999999998,0.009,0.0,0.009,0.00225,0.0045,0.009,0.0045,0.009,0.00225,0.009,0.009,0.0045,0.00225
0.009,0.0045,0.018,0.0045,0.08549999999999999,0.11249999999999999,0.0225,0.013499999999999998,0.013499999999999998,0.0225,0.0225,0.040499999999999994,0.040499999999999994,0.009,0.026999999999999996,0.0315,0.018,0.0225,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.018,0.018,0.05399999999999999,0.0765,0.026999999999999996,0.009,0.026999999999999996,0.009,0.009,0.009,0.0225,0.0045,0.00225,0.0045,0.0045,0.0045,0.013499999999999998,0.009,0.0,0.009,0.00225,0.0045,0.009,0.0045,0.009,0.00225,0.009,0.009,0.0045,0.00225
0.026999999999999996,0.013499999999999998,0.018,0.009,0.009,0.013499999999999998,0.009,0.0225,0.026999999999999996,0.013499999999999998,0.009,0.013499999999999998,0.013499999999999998,0.026999999999999996,0.0225,0.0225,0.026999999999999996,0.009,0.018,0.018,0.009,0.009,0.009,0.009,0.013499999999999998,0.018,0.009,0.009,0.0045,0.040499999999999994,0.0225,0.009,0.013499999999999998,0.013499999999999998,0.026999999999999996,0.0225,0.009,0.0045,0.0045,0.013499999999999998,0.00225,0.013499999999999998,0.0045,0.045,0.009,0.013499999999999998,0.0045,0.013499999999999998,0.009,0.0315,0.045,0.018,0.009,0.013499999999999998
0.0045,0.040499999999999994,0.036,0.0225,0.0315,0.045,0.013499999999999998,0.018,0.013499999999999998,0.013499999999999998,0.0225,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.0045,0.0315,0.009,0.009,0.0315,0.0225,0.018,0.013499999999999998,0.009,0.08099999999999999,0.026999999999999996,0.0045,0.0045,0.0225,0.013499999999999998,0.018,0.013499999999999998,0.0045,0.0045,0.00225,0.0045,0.00225,0.0045,0.009,0.0045,0.009,0.0045,0.0045,0.0045,0.009,0.018,0.0045,0.009,0.009,0.009,0.009,0.009,0.0225
0.013499999999999998,0.0045,0.009,0.0225,0.013499999999999998,0.0045,0.013499999999999998,0.018,0.009,0.009,0.026999999999999996,0.0315,0.018,0.063,0.0315,0.05399999999999999,0.026999999999999996,0.045,0.0225,0.013499999999999998,0.0225,0.018,0.036,0.009,0.026999999999999996,0.018,0.009,0.009,0.009,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.049499999999999995,0.0225,0.026999999999999996,0.026999999999999996,0.009,0.013499999999999998,0.0225,0.018,0.036,0.0225,0.009,0.0225,0.036,0.0315,0.013499999999999998,0.018,0.0225,0.0045,0.018,0.036
0.0045,0.018,0.013499999999999998,0.018,0.0045,0.0045,0.0045,0.018,0.018,0.009,0.026999999999999996,0.0045,0.018,0.009,0.009,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.009,0.009,0.018,0.0225,0.018,0.0045,0.0045,0.018,0.0045,0.013499999999999998,0.009,0.013499999999999998,0.0225,0.0315,0.045,0.040499999999999994,0.06749999999999999,0.11249999999999999,0.018,0.013499999999999998,0.036,0.013499999999999998,0.0225,0.013499999999999998,0.0045,0.0045,0.00225,0.0045,0.0045,0.009,0.0045,0.018,0.009,0.013499999999999998,0.00225
0.0045,0.009,0.009,0.013499999999999998,0.009,0.0045,0.018,0.009,0.013499999999999998,0.013499999999999998,0.036,0.013499999999999998,0.0315,0.0225,0.018,0.0765,0.013499999999999998,0.026999999999999996,0.1215,0.0315,0.0045,0.0225,0.018,0.018,0.009,0.0045,0.0225,0.009,0.013499999999999998,0.013499999999999998,0.009,0.009,0.018,0.018,0.013499999999999998,0.0225,0.009,0.0225,0.0225,0.018,0.013499999999999998,0.040499999999999994,0.018,0.013499999999999998,0.018,0.009,0.036,0.013499999999999998,0.0225,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.009
0.013499999999999998,0.009,0.009,0.0045,0.0045,0.0045,0.013499999999999998,0.00225,0.0045,0.013499999999999998,0.013499999999999998,0.4095,0.1215,0.049499999999999995,0.049499999999999995,0.013499999999999998,0.0045,0.026999999999999996,0.009,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.018,0.018,0.009,0.0,0.026999999999999996,0.026999999999999996,0.013499999999999998,0.009,0.009,0.018,0.00225,0.009,0.009,0.009,0.00225,0.0045,0.0045,0.013499999999999998,0.009,0.013499999999999998,0.0045,0.0315,0.009,0.009,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.009,0.0045
0.009,0.013499999999999998,0.013499999999999998,0.009,0.0045,0.0045,0.0045,0.0045,0.0045,0.0045,0.009,0.009,0.0045,0.026999999999999996,0.44999999999999996,0.040499999999999994,0.013499999999999998,0.0225,0.0225,0.009,0.009,0.009,0.013499999999999998,0.0225,0.0045,0.009,0.009,0.0045,0.0045,0.009,0.0045,0.009,0.009,0.0045,0.013499999999999998,0.018,0.009,0.009,0.0045,0.0045,0.0045,0.009,0.0045,0.0045,0.0045,0.0045,0.0045,0.00225,0.0045,0.0045,0.0045,0.009,0.013499999999999998,0.0045
0.0045,0.0045,0.009,0.0045,0.009,0.0045,0.0,0.0045,0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.0225,0.0045,0.0765,0.0045,0.018,0.13499999999999998,0.0315,0.026999999999999996,0.013499999999999998,0.0315,0.0225,0.0045,0.009,0.013499999999999998,0.0045,0.018,0.009,0.0,0.0045,0.009,0.00225,0.018,0.049499999999999995,0.009,0.026999999999999996,0.026999999999999996,0.0225,0.0045,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.009,0.0225,0.0045,0.0045,0.013499999999999998,0.009,0.0045
0.0045,0.013499999999999998,0.0225,0.0315,0.040499999999999994,0.0315,0.013499999999999998,0.0045,0.0225,0.009,0.0045,0.0045,0.018,0.013499999999999998,0.0315,0.018,0.0225,0.036,0.018,0.00225,0.009,0.009,0.009,0.009,0.009,0.009,0.0225,0.013499999999999998,0.018,0.013499999999999998,0.013499999999999998,0.009,0.018,0.0045,0.036,0.05399999999999999,0.036,0.013499999999999998,0.0225,0.018,0.009,0.018,0.0045,0.013499999999999998,0.0315,0.0225,0.009,0.0225,0.0315,0.00225,0.009,0.0315,0.0045,0.009
0.0,0.0,0.0045,0.009,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.0045,0.013499999999999998,0.018,0.072,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.045,0.009,0.0045,0.0045,0.026999999999999996,0.009,0.013499999999999998,0.009,0.009,0.0045,0.0045,0.0045,0.009,0.009,0.00225,0.013499999999999998,0.040499999999999994,0.058499999999999996,0.040499999999999994,0.0315,0.0045,0.018,0.018,0.013499999999999998,0.0045,0.018,0.018,0.0045,0.009,0.026999999999999996,0.040499999999999994,0.0045,0.013499999999999998,0.018,0.009,0.009,0.009,0.018,0.013499999999999998
0.0045,0.018,0.009,0.0225,0.0045,0.018,0.0,0.009,0.0045,0.018,0.009,0.018,0.013499999999999998,0.06749999999999999,0.072,0.036,0.0225,0.036,0.013499999999999998,0.009,0.009,0.009,0.009,0.0045,0.0225,0.0225,0.018,0.009,0.0045,0.0225,0.009,0.009,0.009,0.009,0.018,0.08099999999999999,0.018,0.00225,0.018,0.0,0.0,0.0045,0.0,0.0045,0.0045,0.00225,0.0045,0.009,0.018,0.018,0.009,0.0045,0.013499999999999998,0.009
0.045,0.0045,0.0045,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.0045,0.0045,0.018,0.009,0.009,0.0225,0.0225,0.0225,0.063,0.026999999999999996,0.009,0.013499999999999998,0.009,0.026999999999999996,0.013499999999999998,0.045,0.0225,0.009,0.013499999999999998,0.013499999999999998,0.0045,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.013499999999999998,0.009,0.018,0.0225,0.0045,0.0225,0.013499999999999998,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.009,0.0,0.0045,0.013499999999999998,0.0045,0.009
0.0225,0.0045,0.009,0.0045,0.009,0.013499999999999998,0.0045,0.013499999999999998,0.018,0.018,0.0225,0.036,0.026999999999999996,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.0045,0.013499999999999998,0.0315,0.018,0.013499999999999998,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.009,0.0045,0.009,0.013499999999999998,0.018,0.018,0.08099999999999999,0.026999999999999996,0.018,0.009,0.026999999999999996,0.0045,0.018,0.009,0.013499999999999998,0.009,0.0045,0.0045,0.0,0.00225,0.018,0.013499999999999998,0.018,0.058499999999999996,0.0315,0.009,0.009,0.013499999999999998
0.013499999999999998,0.009,0.06749999999999999,0.026999999999999996,0.018,0.009,0.0225,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.018,0.026999999999999996,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.026999999999999996,0.0315,0.018,0.013499999999999998,0.0045,0.045,0.144,0.036,0.036,0.013499999999999998,0.018,0.018,0.013499999999999998,0.009,0.013499999999999998,0.0045,0.009,0.0045,0.026999999999999996,0.026999999999999996,0.0045,0.009,0.0045,0.009,0.009,0.009,0.0225,0.0045,0.013499999999999998,0.018,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.018,0.018,0.013499999999999998
0.009,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.009,0.013499999999999998,0.018,0.013499999999999998,0.009,0.0225,0.009,0.0225,0.018,0.013499999999999998,0.013499999999999998,0.018,0.0045,0.009,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.040499999999999994,0.0225,0.009,0.009,0.0045,0.009,0.0045,0.018,0.0225,0.018,0.013499999999999998,0.06749999999999999,0.045,0.040499999999999994,0.0225,0.018,0.013499999999999998,0.013499999999999998,0.0225,0.013499999999999998,0.0315,0.040499999999999994,0.018,0.013499999999999998,0.026999999999999996,0.009,0.018,0.013499999999999998,0.013499999999999998
0.018,0.013499999999999998,0.009,0.0045,0.009,0.063,0.018,0.009,0.013499999999999998,0.09449999999999999,0.009,0.0225,0.009,0.018,0.0225,0.013499999999999998,0.0045,0.018,0.009,0.009,0.0,0.009,0.009,0.0045,0.0045,0.0045,0.00225,0.009,0.009,0.013499999999999998,0.0045,0.013499999999999998,0.018,0.009,0.0045,0.00225,0.0045,0.0045,0.0045,0.009,0.013499999999999998,0.018,0.0315,0.0,0.0045,0.0225,0.0045,0.009,0.0315,0.013499999999999998,0.0045,0.009,0.0045,0.013499999999999998
0.009,0.0315,0.013499999999999998,0.009,0.045,0.0315,0.06749999999999999,0.0315,0.009,0.018,0.009,0.018,0.026999999999999996,0.0315,0.045,0.0315,0.0225,0.0315,0.026999999999999996,0.009,0.013499999999999998,0.013499999999999998,0.018,0.009,0.018,0.0315,0.009,0.00225,0.018,0.009,0.0045,0.018,0.0225,0.009,0.026999999999999996,0.018,0.0225,0.009,0.00225,0.00225,0.00225,0.0045,0.0045,0.009,0.013499999999999998,0.00225,0.00225,0.0045,0.009,0.0045,0.0,0.0045,0.009,0.0045
0.013499999999999998,0.013499999999999998,0.018,0.0045,0.0045,0.013499999999999998,0.009,0.009,0.009,0.013499999999999998,0.009,0.0225,0.0225,0.013499999999999998,0.013499999999999998,0.0045,0.018,0.018,0.0045,0.009,0.013499999999999998,0.009,0.013499999999999998,0.009,0.013499999999999998,0.0045,0.0225,0.0225,0.009,0.018,0.0225,0.0045,0.036,0.11249999999999999,0.0225,0.0225,0.026999999999999996,0.036,0.013499999999999998,0.0225,0.013499999999999998,0.026999999999999996,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.05399999999999999,0.026999999999999996,0.0045,0.013499999999999998,0.009,0.018,0.009,0.0045,0.0045
0.018,0.009,0.009,0.026999999999999996,0.018,0.009,0.0045,0.009,0.0225,0.009,0.009,0.018,0.013499999999999998,0.063,0.018,0.013499999999999998,0.009,0.045,0.009,0.0225,0.018,0.013499999999999998,0.026999999999999996,0.018,0.0045,0.009,0.009,0.0045,0.0045,0.009,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.0315,0.013499999999999998,0.013499999999999998,0.036,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.013499999999999998,0.0045,0.00225,0.009,0.0,0.009,0.013499999999999998,0.0765,0.009,0.013499999999999998,0.013499999999999998,0.00225
0.018,0.018,0.013499999999999998,0.09,0.0765,0.0315,0.009,0.013499999999999998,0.0045,0.0,0.018,0.0225,0.018,0.009,0.018,0.009,0.0045,0.009,0.0045,0.026999999999999996,0.013499999999999998,0.0045,0.009,0.013499999999999998,0.018,0.009,0.018,0.0045,0.0045,0.009,0.0045,0.0045,0.0,0.0045,0.0045,0.0,0.0045,0.00225,0.0045,0.013499999999999998,0.0045,0.0045,0.013499999999999998,0.009,0.018,0.0045,0.009,0.0045,0.013499999999999998,0.00225,0.013499999999999998,0.0045,0.0045,0.00225
0.009,0.009,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.018,0.0225,0.0045,0.026999999999999996,0.0225,0.049499999999999995,0.045,0.0225,0.0225,0.026999999999999996,0.009,0.040499999999999994,0.026999999999999996,0.009,0.013499999999999998,0.018,0.018,0.018,0.0225,0.013499999999999998,0.0045,0.018,0.013499999999999998,0.018,0.013499999999999998,0.026999999999999996,0.013499999999999998,0.009,0.009,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0225,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.009,0.0045,0.0045,0.0045,0.0045,0.018,0.0045,0.013499999999999998,0.036,0.013499999999999998,0.013499999999999998
0.013499999999999998,0.0045,0.0315,0.036,0.0315,0.009,0.036,0.0045,0.0,0.009,0.0045,0.026999999999999996,0.0225,0.009,0.018,0.0045,0.009,0.00225,0.018,0.0045,0.009,0.009,0.009,0.009,0.013499999999999998,0.0045,0.018,0.009,0.009,0.00225,0.0225,0.0,0.0045,0.009,0.0,0.00225,0.0045,0.018,0.009,0.013499999999999998,0.009,0.040499999999999994,0.013499999999999998,0.009,0.0045,0.0045,0.018,0.049499999999999995,0.009,0.036,0.0315,0.0045,0.0045,0.00225
0.0045,0.013499999999999998,0.013499999999999998,0.0315,0.09899999999999999,0.08549999999999999,0.0315,0.0045,0.013499999999999998,0.018,0.0315,0.018,0.013499999999999998,0.018,0.0045,0.013499999999999998,0.0045,0.013499999999999998,0.0045,0.009,0.009,0.013499999999999998,0.0045,0.009,0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.0045,0.009,0.009,0.009,0.0045,0.0045,0.0,0.00225,0.00225,0.013499999999999998,0.0045,0.0225,0.0045,0.0045,0.009,0.009,0.018,0.009,0.009,0.009,0.013499999999999998
0.009,0.009,0.013499999999999998,0.009,0.153,0.009,0.013499999999999998,0.009,0.013499999999999998,0.009,0.009,0.009,0.013499999999999998,0.009,0.009,0.0045,0.00225,0.013499999999999998,0.0045,0.00225,0.0225,0.009,0.013499999999999998,0.0225,0.0045,0.009,0.0225,0.0045,0.00225,0.0045,0.0225,0.009,0.009,0.0045,0.013499999999999998,0.00225,0.0045,0.0045,0.0045,0.0045,0.009,0.018,0.013499999999999998,0.013499999999999998,0.009,0.009,0.018,0.009,0.0225,0.0225,0.013499999999999998,0.009,0.013499999999999998,0.036
0.0045,0.009,0.013499999999999998,0.0045,0.013499999999999998,0.009,0.0045,0.013499999999999998,0.018,0.009,0.013499999999999998,0.049499999999999995,0.018,0.013499999999999998,0.036,0.0225,0.040499999999999994,0.026999999999999996,0.026999999999999996,0.0045,0.0,0.009,0.018,0.026999999999999996,0.06749999999999999,0.013499999999999998,0.018,0.009,0.009,0.0045,0.0225,0.018,0.018,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0225,0.013499999999999998,0.026999999999999996,0.00225,0.026999999999999996,0.009,0.0045,0.009,0.0045,0.009,0.009,0.0045,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.0045,0.0045
0.009,0.0045,0.0045,0.00225,0.0045,0.013499999999999998,0.013499999999999998,0.018,0.009,0.018,0.009,0.013499999999999998,0.0045,0.018,0.063,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.018,0.036,0.018,0.0225,0.009,0.0225,0.013499999999999998,0.018,0.0315,0.009,0.013499999999999998,0.026999999999999996,0.0315,0.013499999999999998,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.009,0.009,0.018,0.0045,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.0045,0.0225,0.013499999999999998,0.009,0.0045,0.0045,0.013499999999999998
0.0045,0.0045,0.013499999999999998,0.013499999999999998,0.0,0.0,0.009,0.009,0.0045,0.0315,0.009,0.013499999999999998,0.009,0.009,0.0225,0.013499999999999998,0.0045,0.009,0.009,0.013499999999999998,0.009,0.0,0.0,0.026999999999999996,0.009,0.0045,0.013499999999999998,0.009,0.009,0.009,0.009,0.018,0.018,0.05399999999999999,0.018,0.026999999999999996,0.09,0.0045,0.009,0.018,0.0045,0.0045,0.013499999999999998,0.0,0.0045,0.018,0.0045,0.0315,0.009,0.018,0.0225,0.018,0.018,0.013499999999999998
0.013499999999999998,0.009,0.013499999999999998,0.0045,0.009,0.0045,0.009,0.009,0.009,0.0045,0.018,0.0225,0.013499999999999998,0.013499999999999998,0.009,0.009,0.018,0.026999999999999996,0.0225,0.0225,0.036,0.009,0.0045,0.0225,0.0045,0.0225,0.00225,0.009,0.009,0.013499999999999998,0.0225,0.009,0.013499999999999998,0.009,0.00225,0.013499999999999998,0.013499999999999998,0.0045,0.0045,0.0315,0.009,0.009,0.08099999999999999,0.009,0.009,0.009,0.013499999999999998,0.0225,0.013499999999999998,0.0045,0.0045,0.013499999999999998,0.0,0.0315
0.0,0.013499999999999998,0.0225,0.0045,0.009,0.009,0.0045,0.0045,0.018,0.0,0.252,0.049499999999999995,0.026999999999999996,0.026999999999999996,0.013499999999999998,0.026999999999999996,0.013499999999999998,0.0045,0.0045,0.018,0.0045,0.0045,0.0,0.009,0.013499999999999998,0.018,0.0045,0.0045,0.009,0.0045,0.0045,0.009,0.0045,0.0045,0.009,0.00225,0.0045,0.013499999999999998,0.009,0.00225,0.0045,0.009,0.0045,0.0045,0.018,0.013499999999999998,0.00225,0.0,0.013499999999999998,0.0045,0.0045,0.009,0.0045,0.009
0.018,0.009,0.013499999999999998,0.009,0.009,0.0045,0.026999999999999996,0.018,0.009,0.009,0.0225,0.013499999999999998,0.013499999999999998,0.018,0.009,0.018,0.009,0.026999999999999996,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.06749999999999999,0.009,0.018,0.018,0.009,0.009,0.0045,0.018,0.009,0.009,0.009,0.0045,0.0045,0.0045,0.0045,0.0045,0.036,0.036,0.013499999999999998,0.009,0.018,0.0045,0.00225,0.036,0.0045,0.0045,0.0315,0.018,0.009,0.0,0.0045,0.0045
0.0315,0.0225,0.026999999999999996,0.013499999999999998,0.018,0.11699999999999999,0.040499999999999994,0.013499999999999998,0.018,0.026999999999999996,0.0225,0.018,0.013499999999999998,0.0225,0.018,0.0225,0.009,0.0225,0.0045,0.0225,0.0045,0.009,0.009,0.0045,0.009,0.018,0.0045,0.013499999999999998,0.00225,0.018,0.0045,0.009,0.013499999999999998,0.0045,0.0,0.009,0.013499999999999998,0.009,0.013499999999999998,0.013499999999999998,0.0045,0.013499999999999998,0.018,0.00225,0.009,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.0045,0.009,0.0045,0.009
0.0045,0.009,0.0045,0.009,0.0045,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.0045,0.013499999999999998,0.040499999999999994,0.018,0.0045,0.013499999999999998,0.0045,0.00225,0.018,0.00225,0.013499999999999998,0.013499999999999998,0.0045,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.00225,0.009,0.0045,0.009,0.013499999999999998,0.0225,0.009,0.018,0.009,0.013499999999999998,0.009,0.013499999999999998,0.00225,0.036,0.11249999999999999,0.1035,0.058499999999999996,0.040499999999999994,0.0225,0.009,0.018,0.0315,0.018,0.013499999999999998,0.018,0.0045,0.013499999999999998
0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.0045,0.0045,0.0045,0.018,0.013499999999999998,0.0045,0.0225,0.013499999999999998,0.11249999999999999,0.026999999999999996,0.009,0.013499999999999998,0.0225,0.0045,0.00225,0.009,0.009,0.009,0.0045,0.009,0.0,0.009,0.0045,0.013499999999999998,0.05399999999999999,0.009,0.026999999999999996,0.013499999999999998,0.026999999999999996,0.036,0.013499999999999998,0.0045,0.009,0.0045,0.00225,0.0045,0.0,0.0045,0.026999999999999996,0.0,0.0045,0.0225,0.0045,0.018,0.0045,0.026999999999999996,0.018,0.00225,0.0045
0.013499999999999998,0.026999999999999996,0.0315,0.0225,0.009,0.0225,0.018,0.009,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0315,0.018,0.036,0.026999999999999996,0.0315,0.018,0.018,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.013499999999999998,0.0045,0.013499999999999998,0.018,0.013499999999999998,0.009,0.009,0.013499999999999998,0.013499999999999998,0.018,0.049499999999999995,0.0225,0.013499999999999998,0.0045,0.040499999999999994,0.018,0.009,0.0,0.0225,0.0045,0.009,0.009,0.0045,0.013499999999999998,0.009,0.0045,0.018,0.009,0.018,0.013499999999999998,0.013499999999999998,0.009,0.009
0.013499999999999998,0.009,0.009,0.036,0.009,0.0045,0.0045,0.013499999999999998,0.0045,0.0045,0.013499999999999998,0.009,0.0045,0.0315,0.0225,0.009,0.009,0.040499999999999994,0.0315,0.00225,0.013499999999999998,0.018,0.0225,0.009,0.009,0.0045,0.00225,0.009,0.0045,0.0315,0.0225,0.06749999999999999,0.040499999999999994,0.0315,0.013499999999999998,0.036,0.0045,0.0045,0.0,0.009,0.0045,0.00225,0.0045,0.00225,0.00225,0.013499999999999998,0.0045,0.013499999999999998,0.0045,0.00225,0.0045,0.0045,0.009,0.0045
0.0045,0.0,0.0,0.0,0.0045,0.0,0.0045,0.0045,0.0,0.0045,0.0045,0.0,0.013499999999999998,0.0045,0.0045,0.00225,0.0045,0.009,0.013499999999999998,0.0045,0.0045,0.0045,0.013499999999999998,0.0225,0.00225,0.0045,0.0045,0.0225,0.013499999999999998,0.0045,0.013499999999999998,0.026999999999999996,0.036,0.036,0.0765,0.018,0.013499999999999998,0.018,0.009,0.009,0.009,0.0045,0.0045,0.00225,0.0045,0.0225,0.0045,0.013499999999999998,0.009,0.0,0.0045,0.0045,0.018,0.126
0.009,0.009,0.009,0.0045,0.026999999999999996,0.009,0.013499999999999998,0.013499999999999998,0.009,0.013499999999999998,0.013499999999999998,0.009,0.009,0.0045,0.0045,0.00225,0.0045,0.013499999999999998,0.009,0.0045,0.018,0.0,0.013499999999999998,0.013499999999999998,0.009,0.009,0.0045,0.0,0.009,0.013499999999999998,0.013499999999999998,0.0225,0.0315,0.0045,0.009,0.009,0.026999999999999996,0.045,0.0225,0.036,0.040499999999999994,0.036,0.0315,0.05399999999999999,0.063,0.026999999999999996,0.009,0.0045,0.0045,0.009,0.00225,0.009,0.0045,0.0045
